"Meter","Serial Number","Status","Address","City","Cycle","Collector","Service Latitude","Service Longitude","Module FW","Meter FW","Layer","LAst Billable","Hardware Model ID","DCW","Last Path"
"168274340","4036751439","Normal","413 ASPEN LN LOT 289","COVINGTON","08","Ozone",30.43828,-90.096553,"251284-09.18","05.37",5,08-MAR-19,65563,"2001.09.15","2155075661,2155082197,4036741251,4030520276,4044954822,1087271632,4036777026,4036788581,4030579363,4036750409,4036751439"
"168196061","4030178246","Normal","175 H STRANGE RD","LECOMPTE","11","FOREST HILL MW GAP",31.07594,-92.44921,"251284-09.18","05.37",3,24-FEB-19,65563,"2001.09.15","2155070487,2155837669,2155073461,4030178246"
"168281860","4030244513","Normal","745 BOCAGE LN","MANDEVILLE","05","CEDARWOOD",30.406497,-90.116812,"251284-09.18","05.37",2,25-MAR-19,65563,"2001.09.15","2155077975,4036745333,4030244513"
"168287476","4036756603","Lost","481 CAMPS 12","PINEVILLE","14","RAW LAND 69 GAP",31.39675,-92.00754,"251284-09.18","05.37",1,01-MAR-19,65563,"2001.09.15","2155070491,4036756603"
"168287483","4036756950","Lost","283 FILISITY RD","PINEVILLE","14","RAW LAND 69 GAP",31.37166,-92.0505,"251284-09.18","05.37",5,01-MAR-19,65563,"2001.09.15","2155070491,2155074168,2155073702,2155073701,2155073930,2155074016,4036756950"
"168300346","4036773492","Normal","209 PEAR ST","COVINGTON","6","Ozone",30.419352,-90.078072,"251284-09.18","05.37",2,24-FEB-19,65563,"2001.09.15","2155075661,4036791690,4036773492"
"168298886","4036753592","Normal","1205 MAGNOLIA DR","COVINGTON","09","RAMSAY",30.47415,-90.119025,"251284-09.18","05.37",5,25-FEB-19,65563,"2001.09.15","2155077988,2155839919,4038413988,4030480849,4036753592"
"168140838","4029900471","Normal","326 E OAK ST","CROWLEY","03","JACOB STREET",30.206735,-92.367023,"251284-09.18","05.37",5,25-MAR-19,65563,"2001.09.15","2155073543,4030356227,4029909135,4029900471"
"168269845","4036742087","Normal","70371 I ST","COVINGTON","07","Three Rivers Gap",30.455867,-90.073388,"251284-09.18","05.37",4,04-APR-19,65563,"2001.09.15","2155070536,2155237304,4036775866,4036738349,4036742087"
"168237600","4036739186","Normal","513 MAYHAW BRANCH DR","MANDEVILLE","16","DOVE PARK",30.387155,-90.057573,"251284-09.18","05.37",2,28-FEB-19,65563,"2001.09.15","2155077967,2155237897,4030245607,4036739186"
"168235523","4036735162","Normal","403 SHAKESPEARE LN","MANDEVILLE","16","DOVE PARK",30.386337,-90.061183,"251284-09.18","05.37",4,04-APR-19,65563,"2001.09.15","2155077968,2155237897,4036746461,4036735162"
"168280987","4030241629","Normal","1402 N CAUSEWAY BLVD APT 1606","MANDEVILLE","13","Lambert GAP",30.388207,-90.093028,"251284-09.18","05.37",7,17-MAR-19,65563,"2001.09.15","2155077934,2155082213,2155082230,4036760169,4042417593,4032938471,4042526421,4030241629"
"168274181","4036738391","Normal","70493 G ST","COVINGTON","08","Three Rivers Gap",30.459188,-90.071593,"251284-09.18","05.37",5,15-MAR-19,65563,"2001.09.15","2155070536,2155237304,4030226999,4032216925,4036738367,4036738391"
"168270931","4036745483","Normal","324 W 9TH AVE","COVINGTON","10","RAMSAY",30.466533,-90.111307,"251284-09.18","05.37",5,06-APR-19,65563,"2001.09.15","2155077995,2155082249,4036745137,4036737239,4036745483"
"168270481","4036743429","Normal","536 EVERGREEN DR # 15","MANDEVILLE","13","Lambert GAP",30.383218,-90.07529,"251284-09.18","05.37",4,05-APR-19,65563,"2001.09.15","2155075658,2155080760,4036774487,4046996500,4036761510,4036743429"
"168157797","4029954367","Normal","1806 SHADOWS RD LOT 39","MANY","02","ZWOLLE GAP",31.416467,-93.618983,"251284-09.18","05.37",8,07-APR-19,65563,"2001.09.15","2155227859,2155077257,2155076360,2155077456,2155077260,2155077596,4029954367"
"168139337","4036641554","Normal","141 HOOVER DR APT 208","SLIDELL","12","FR24--FrontSt.",30.27277,-89.74716,"251284-09.18","05.37",7,04-MAR-19,65563,"2001.09.15","2155077948,2155080694,2155816994,4042417856,4030223318,4030219403,4036641554"
"168273194","4036736404","Normal","711 PLANTATION DR","MANDEVILLE","12","DOVE PARK",30.388052,-90.05788,"251284-09.18","05.37",3,11-MAR-19,65563,"2001.09.15","2155077967,2155237897,4036734394,4036736404"
"168033183","4029531281","Normal","712 W MAGNOLIA ST","VILLE PLATTE","08","VILLE PLATTE MW",30.690093,-92.281815,"251284-09.18","05.37",3,08-MAR-19,65563,"2001.09.15","2155073641,4029947166,4029905926,4029531281"
"168011920","4029712679","Normal","993 COTTON ST","EVERGREEN","04","SOUTH COTTONPORT GAP",30.954873,-92.109945,"251284-09.18","05.37",3,17-MAR-19,65563,"2001.09.15","2155070497,2155074960,4029712679"
"168274532","4036751165","Normal","407 ALOHA CT","COVINGTON","02","DOVE PARK",30.455998,-90.053465,"251284-09.18","05.37",9,03-MAR-19,65563,"2001.09.15","2155070536,2155237304,2155237899,2155237300,4042417285,4036741966,4036751165"
"168304691","4036788474","Normal","26TH AVE","COVINGTON","2","RAMSAY",30.482352,-90.101802,"251284-09.18","05.37",3,29-MAR-19,65563,"2001.09.15","2155077988,1343226283,4036788474"
"168307848","4036776225","Normal","1545 LAKESHORE DR","MANDEVILLE","14","Lambert GAP",30.349768,-90.061545,"251284-09.18","05.37",5,03-MAR-19,65563,"2001.09.15","2155075658,2155080921,4029776368,4030172489,4036776301,4036777335,4036776661,4036776225"
"168306586","4036782915","Normal","10 CAMDEN CT","MANDEVILLE","11","DOVE PARK",30.39602,-90.06803,"251284-09.18","05.37",5,02-APR-19,65563,"2001.09.15","2155077968,4036742348,4030235000,4036739439,4036742732,4036782915"
"168267749","4036744313","Normal","1901 HIGHWAY 190 APT 2425","MANDEVILLE","14","Lambert GAP",30.375715,-90.074575,"251284-09.18","05.37",2,24-MAR-19,65563,"2001.09.15","2155075658,4036746459,4036749193,4036744313"
"168272871","4036735306","Normal","174 PINE CREEK DR LOT 174","MADISONVILLE","04","RL77 - PORT LOUIE GAP",30.433552,-90.198862,"251284-09.18","05.37",9,12-MAR-19,65563,"2001.09.15","2155077954,4030204336,2155836915,4036738065,4036754120,4029805562,4029526329,4036748628,4036735306"
"168134271","4029907301","Normal","404 HOSPITAL DR","OAKDALE","06","OAKDALE MW",30.811372,-92.644175,"251284-09.18","05.37",3,18-MAR-19,65563,"2001.09.15","2155078024,2155786165,2155075456,4029907301"
"168279994","4036749233","Normal","2251 RELACHER DR","MANDEVILLE","14","Lambert GAP",30.364465,-90.06732,"251284-09.18","05.37",2,14-MAR-19,65563,"2001.09.15","2155075658,2155080921,4036783173,4036749233"
"168268288","4036748067","Normal","500 TWIN RIVER DR LA190","COVINGTON","7","Three Rivers Gap",30.46329,-90.091193,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155070536,4029947621,4033128776,4036744492,4036748067"
"168307847","4036776370","Normal","1551 LAKE SHORE DR","MANDEVILLE","14","Lambert GAP",30.349867,-90.06146,"251284-09.18","05.37",6,23-FEB-19,65563,"2001.09.15","2155075658,2155080921,4036751942,4036744364,4036752418,4036758109,4029951349,4036776370"
"168285871","4036752666","Normal","665 N BEAU CHENE DR APT 10","MANDEVILLE","06","CEDARWOOD",30.409202,-90.10854,"251284-09.18","05.37",3,06-MAR-19,65563,"2001.09.15","2155077934,4029724218,4030245025,4036752666"
"168304956","4036791524","Normal","1 LAURELWOOD DR","COVINGTON","06","Ozone",30.42124,-90.092183,"251284-09.18","05.37",2,01-APR-19,65563,"2001.09.15","2155075661,4036754334,4036791524"
"168302568","4036787823","Normal","1510 N HOSMER ST","COVINGTON","12","RAMSAY",30.49398,-90.09266,"251284-09.18","05.37",2,30-MAR-19,65563,"2001.09.15","2155077999,2155080908,4036787823"
"168000774","4028897589","Normal","62 DILLARD RD 2","PINEVILLE","08","SHERWOOD",31.406538,-92.43225,"251284-09.18","05.37",6,07-MAR-19,65563,"2001.09.15","2155058771,2155059253,2155073841,2155059219,2155059235,4038412778,4029584399,4028897434,4028897589"
"168300167","4036773798","Normal","7029 WYNNTREE","MANDEVILLE","13","Lambert GAP",30.378817,-90.065543,"251284-09.18","05.37",3,13-MAR-19,65563,"2001.09.15","2155075658,2155080760,2155237894,4036773798"
"168302764","4036787297","Normal","713 HEAVENS DR APT 6","MANDEVILLE","06","CEDARWOOD",30.40002,-90.115425,"251284-09.18","05.37",2,07-APR-19,65563,"2001.09.15","2155077934,4036787297"
"168276247","4036743092","Normal","15086 THOMPSON RD","FOLSOM","02","RAMSAY",30.565757,-90.157523,"251284-09.18","05.37",5,11-MAR-19,65563,"2001.09.15","2155078073,2155082178,2155082175,2155082253,1343902847,4036743092"
"168310087","4030241975","Normal","413 ORANGE GROVE DR","NEW IBERIA","15","NISC MW",29.97616,-91.76781,"251284-09.18","05.37",1,05-APR-19,65563,"2001.09.15","2155073704,4030241975"
"168302896","4036787391","Normal","126 WOODCREST DR","COVINGTON","07","Three Rivers Gap",30.447068,-90.071132,"251284-09.18","05.37",4,01-MAR-19,65563,"2001.09.15","2155070536,2155237304,4036756013,4036787391"
"168019784","4029513353","Normal","105 WOODALE DR","PINEVILLE","04","PGOMW",31.347395,-92.382013,"251284-09.18","05.37",7,08-APR-19,65563,"2001.09.15","2155070646,2155059228,2155074009,2155281341,4029528394,4029513353"
"168284251","4030241323","Normal","255 CHESTNUT OAK DR LOT 158","MANDEVILLE","15","LACOMBE RADIO TOWER",30.377562,-90.035397,"251284-09.18","05.37",8,06-APR-19,65563,"2001.09.15","2155078225,2155082167,4030208426,4030171240,4038373659,4030204004,4036757764,4036758152,4036760809,4030241323"
"168222679","4030182926","Normal","164 MOON RD","MORGAN CITY","11","BAYOU VISTA MW",29.682978,-91.273225,"251284-09.18","05.37",3,06-APR-19,65563,"2001.09.15","2155077970,4032241646,4030182926"
"168087085","4029724713","Normal","1121 SHIRLEY RD","BUNKIE","01","BU06 -- BUSC MW",30.958982,-92.195903,"251284-09.18","05.37",2,20-MAR-19,65563,"2001.09.15","2155073524,2155075393,4029724713"
"168302613","4036787666","Normal","20134 GARLAND ST LOT 12","COVINGTON","11","RAMSAY",30.483295,-90.070995,"251284-09.18","05.37",6,17-FEB-19,65563,"2001.09.15","2155077988,2155082206,2155082210,2155082316,4036787666"
"168297402","4036774340","Normal","100 N CAUSEWAY APPROAC","MANDEVILLE","14","Lambert GAP",30.365547,-90.094565,"251284-06.17","05.34",3,10-MAR-19,65563,"2001.09.15","2155075658,4030519580,4036755147,4036774340"
"168300660","4036779938","Normal","670 MAGNOLIA RIDGE DR","MANDEVILLE","13","Lambert GAP",30.367643,-90.078605,"251284-09.18","05.37",2,22-MAR-19,65563,"2001.09.15","2155075658,4036775418,4036779938"
"168306268","4036790009","Normal","72118 STEPHEN ST LOT 18A","ABITA SPRINGS","12","DOVE PARK",30.477033,-90.022398,"251284-09.18","05.37",5,23-FEB-19,65563,"2001.09.15","2155077968,2155237372,4042918726,4036753544,4036753626,4036753787,4036755331,4043056424,4036774545,4032130831,4036789314,4036790009"
"168301123","4036779330","Normal","203 NATCHEZ PL","MANDEVILLE","05","CEDARWOOD",30.405008,-90.113303,"251284-09.18","05.37",3,05-APR-19,65563,"2001.09.15","2155077958,4036779330"
"168312431","4036784075","Normal","221 SAINT CROIX","FLORIEN","13","EAST LEESVILLE",31.27387,-93.57539,"251284-09.18","05.37",13,08-APR-19,65563,"2001.09.15","2155227859,4036784075"
"168297897","4036774937","Normal","GREENLEAVES BLVD 1","MANDEVILLE","13","Lambert GAP",30.37904,-90.07123,"251284-09.18","05.37",4,10-MAR-19,65563,"2001.09.15","2155075658,2155080760,2155237894,4036774937"
"168279160","4036746162","Normal","64 RIVERDALE DR","COVINGTON","3","Ozone",30.427995,-90.115565,"251284-09.18","05.37",3,07-APR-19,65563,"2001.09.15","2155075661,2155082237,4036755302,4032422013,4036746162"
"168284249","4030240516","Normal","254 CHESTNUT OAK DR","MANDEVILLE","14","SOUTHEAST HOSPITAL GAP",30.377017,-90.03583,"251284-09.18","05.37",5,04-APR-19,65563,"2001.09.15","2155078225,2155082167,4038373659,4046705975,4030204044,4036773514,4036773891,4036773618,4030240516"
"168157053","4029951088","Normal","1088 WANDA ACRES 2","MANY","02","ZWOLLE GAP",31.403427,-93.634253,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155227859,2155076360,2155080033,4029954494,4036653520,4029951088"
"168312456","4036782525","Normal","259 KEY WEST PASS","FLORIEN","13","Raw Land 62 Gap",31.27516,-93.56955,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155227859,4036782525"
"168311777","4030221288","Normal","664 GLEN OAKS DR","FLORIEN","09","MFSC",31.24628,-93.58594,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155227859,2155077257,4030221288"
"168280955","4030242118","Normal","210 ELMWOOD ST","MANDEVILLE","14","Lambert GAP",30.371878,-90.071275,"251284-09.18","05.37",2,10-APR-19,65563,"2001.09.15","2155075658,2155080760,4030242118"
"168119478","4036649975","Normal","565 OAK BLUFF DR","MANY","14","ELIZABETH GAP",31.356223,-93.619313,"251284-09.18","05.37",5,08-APR-19,65563,"2001.09.15","2155070492,2155077833,4032158183,4029955879,4029948030,2155077257,2155076360,2155077500,4036641795,4036643787,4036649975"
"168303217","4036789477","Normal","2903 MONROE ST APT 13","MANDEVILLE","13","Lambert GAP",30.365775,-90.079748,"251284-09.18","05.37",2,19-MAR-19,65563,"2001.09.15","2155075658,4036791851,4036789477"
"168160378","4029951451","Normal","139 FOXCROFT RD","MANY","02","ZWOLLE GAP",31.389823,-93.619228,"251284-09.18","05.37",6,08-APR-19,65563,"2001.09.15","2155227859,2155077257,2155077500,2155077260,2155080017,4029951451"
"168172713","4029944621","Normal","219 CHURCH ST 2","MANSFIELD","14","MFSC",32.021545,-93.717993,"251284-09.18","05.37",2,23-MAR-19,65563,"2001.09.15","2155073525,4036654709,4036657263,4029944621"
"168173378","4036655890","Normal","97 JOYCE LN","MANY","14","MANY GAP",31.373817,-93.621707,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155075654,2155077436,2155077286,2155077232,2155076356,2155077596,2155077742,4036638576,4036637564,4036655890"
"168156809","4029954961","Normal","1816 LINWOOD LOOP HSE","OPELOUSAS","15","OPSC",30.5059,-92.064533,"251284-09.18","05.37",7,26-MAR-19,65563,"2001.09.15","2155073636,2155787924,4030244129,4036652756,4029952205,4029954961"
"168120078","4036647944","Normal","402 WILDERNESS TRL","MANY","13","HINESTON",31.316597,-93.608408,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155227859,2155077257,2155077313,4043134775,4036647944"
"168003598","4028898161","Normal","199 WILLIFORD RD","BALL","11","BEAVER CREEK MW GAP",31.41169,-92.381855,"251284-09.18","05.37",4,10-MAR-19,65563,"2001.09.15","2155070646,2155059228,2155059216,4028898161"
"168310653","4030238444","Normal","616 BOCAGE CT LOT 194","COVINGTON","02","RAMSAY",30.47194,-90.14249,"251284-09.18","05.37",5,03-MAR-19,65563,"2001.09.15","2155077999,2155082239,2155082219,4042418477,4036751840,4036755979,4030231151,4030238444"
"168116912","4029900206","Normal","19 GOV EDWARDS DR","CROWLEY","15","JACOB STREET",30.228102,-92.3869,"251284-09.18","05.37",4,08-APR-19,65563,"2001.09.15","2155073544,2155075276,4033194721,4029900206"
"168149328","4029883253","Normal","2775 HIGHWAY 190 2","DERIDDER","08","DERIDDER MW",30.842843,-93.334677,"251284-09.18","05.37",7,08-APR-19,65563,"2001.09.15","2155074515,2155077735,2155075455,4029891868,4029883253"
"168288770","4036757171","Normal","585 PANTHER DR LOT 7A","SLIDELL","11","OH51 -- OAK HARBOR",30.269698,-89.7415,"251284-09.18","05.37",6,25-MAR-19,65563,"2001.09.15","2155077948,2155816994,2155080676,4030136136,1343898260,4030227740,4030227735,4036757171"
"168195792","4030178889","Normal","149 HILL RD","MANY","04","MANY GAP",31.62321,-93.51065,"251284-09.18","05.37",7,04-MAR-19,65563,"2001.09.15","2155075654,2155237593,2155082223,2155081198,4036782526,4030178889"
"168282653","4036752021","Normal","1444 RUE BEAUVAIS LOT 110","MANDEVILLE","05","CEDARWOOD",30.392955,-90.093272,"251284-09.18","05.37",5,29-MAR-19,65563,"2001.09.15","2155077975,2155082212,1087097526,4036752021"
"168160913","4029908135","Normal","310 E 8TH ST","CROWLEY","09","JACOB STREET",30.21823,-92.37226,"251284-06.17","05.34",6,06-APR-19,65563,"2001.09.15","2155073544,4029943840,4029806422,4029884187,4029894223,4042968366,4043009480,4029943910,4029908135"
"168115741","4036644597","Normal","402 GREEN BRIAR ST APT 57","DERIDDER","04","DERIDDER MW",30.882038,-93.287093,"251284-09.18","05.37",2,08-APR-19,65563,"2001.09.15","2155070506,2155239488,4029886894,2155075099,2155076179,4036644597"
"168113830","4029804421","Normal","2981 HIGHWAY 112 2","LECOMPTE","06","LLOYDS BRIDGE GAP",31.073832,-92.426323,"251284-09.18","05.37",2,05-APR-19,65563,"2001.09.15","2155070487,2155075461,2155080010,4029804421"
"168077646","4029956467","Normal","117 DALTON DR","NEW IBERIA","01","HWY 675 _JEFF ISLAND",30.027927,-91.826463,"251284-09.18","05.37",5,08-MAR-19,65563,"2001.09.15","2155073534,2155082262,4029972955,4029956467"
"168287516","4036756828","Normal","921 HIGHWAY 167","DRY PRONG","10","POLLOCK GAP",31.58206,-92.53143,"251284-09.18","05.37",8,08-APR-19,65563,"2001.09.15","2155048891,2155059222,4028898270,2155059266,2155281338,2155073848,2155073588,2155073984,1343055434,4029514568,4029521876,4036756828"
"168148177","4029886605","Normal","537 DELIA DR","LEESVILLE","13","RAW LAND 84 GAP",30.952993,-93.278548,"251284-09.18","05.37",3,05-APR-19,65563,"2001.09.15","2155070506,2155080901,4030243329,4029886605"
"168194582","4030165880","Normal","205 PINE ST APT A","SLIDELL","04","FR24--FrontSt.",30.298883,-89.785918,"251284-09.18","05.37",5,09-APR-19,65563,"2001.09.15","2155077947,1343062562,4032319848,4032510422,4030161538,4030161514,4030165880"
"168292018","4030244870","Lost","481 CAMPS RD LOT 18","PINEVILLE","14","RAW LAND 69 GAP",31.39601,-92.00756,"251284-09.18","05.37",1,01-MAR-19,65563,"2001.09.15","2155070491,4030244870"
"168225707","4030194340","Normal","2128 BECNEL ST LOT B","FRANKLIN","05","TEPS MW",29.796313,-91.528403,"251284-09.18","05.37",4,07-APR-19,65563,"2001.09.15","2155077971,4030174664,4030169475,4030194340"
"168065168","4029582856","Normal","3100 GRAYS CREEK RD","DRY PRONG","10","FUTRELL GAP",31.508967,-92.538712,"251284-09.18","05.37",7,08-APR-19,65563,"2001.09.15","2155070647,2155074017,2155073756,2155073757,4029520915,4029580258,4029582856"
"168335028","4042534627","Normal","196 WILLETT RD","DRY PRONG","10","POLLOCK GAP",31.597062,-92.494388,"251284-09.18","05.37",13,08-APR-19,65563,"2001.09.15","2155048891,2155059222,4028898270,2155059266,2155281338,2155073848,2155073588,2155073948,2155073791,2155073709,4029588930,2155075278,4044262534,4042534627"
"168335008","4042536210","Normal","231 WILLETT RD","DRY PRONG","10","POLLOCK GAP",31.595472,-92.492367,"251284-09.18","05.37",13,08-APR-19,65563,"2001.09.15","2155048891,2155059222,4028898270,2155059266,2155281338,2155073848,2155073588,2155073948,2155073791,2155073709,4029588930,2155075278,4044262534,4042536210"
"168244991","4030205590","Normal","19332 WYMER RD","COVINGTON","01","LACOMBE RADIO TOWER",30.51967,-90.082877,"251284-09.18","05.37",8,03-APR-19,65563,"2001.09.15","2155075663,2155838911,2155837690,2155080746,2155082196,2155082326,4030207424,4030198674,4036740994,4033114133,4030201001,4036745021,4030244848,4030205590"
"168336501","4042865552","Normal","EXXON CANAL CAMP RD 4","PATTERSON","02","RL66",29.78948,-91.34071,"251284-09.18","05.37",1,14-MAR-19,65563,"2001.09.15","2155075717,4042865552"
"168340429","4030422691","Lost","CROSS BAYOU CKMAN","PINEVILLE","14","RAW LAND 69 GAP",31.400548,-92.007297,"251284-09.18","05.37",1,01-MAR-19,65563,"2001.09.15","2155070491,4030422691"
"168044245","4029530367","Normal","105 W LAWRENCE ST","NEW IBERIA","07","NISC MW",30.012588,-91.810747,"251284-09.18","05.37",7,07-APR-19,65563,"2001.09.15","2155073534,2155082262,2155081180,4029506529,4029504892,4029530367"
"168338048","4030359793","Lost","612 FISH CREEK RD","POLLOCK","11","POLLOCK GAP",31.639503,-92.372686,"251284-09.18","05.37",7,01-MAR-19,65563,"2001.09.15","2155048891,2155059239,2155059256,2155059268,2155059238,2155059206,1342940256,4029526211,2155059281,2155239498,2155073832,4030359793"
